,yr_range,sec_unique,year1,year2,n2_inflow,agi_inflow,n2_outflow,agi_outflow,n2_net,agi_net
1155,2021,"Henrico County, VA",2020.0,2021.0,76,3929000,50,4710000,26,-781000
1156,2021,"Hillsborough County, FL",2020.0,2021.0,1375,47180000,1507,67736000,-132,-20556000
1157,2021,"Hinds County, MS",2020.0,2021.0,64,1535000,35,1080000,29,455000
1158,2021,"Honolulu County, HI",2020.0,2021.0,266,8140000,175,5201000,91,2939000
1159,2021,"Horry County, SC",2020.0,2021.0,75,2041000,118,7103000,-43,-5062000
1160,2021,"Houston County, GA",2020.0,2021.0,648,18874000,770,19439000,-122,-565000
1161,2021,"Howard County, MD",2020.0,2021.0,103,4682000,71,4180000,32,502000
1162,2021,"Hudson County, NJ",2020.0,2021.0,323,20965000,175,9303000,148,11662000
1163,2021,"Jackson County, GA",2020.0,2021.0,772,23601000,2706,101274000,-1934,-77673000
1164,2021,"Jackson County, MO",2020.0,2021.0,69,3075000,38,1199000,31,1876000
1165,2021,"Jasper County, GA",2020.0,2021.0,50,1958000,190,7520000,-140,-5562000
1166,2021,"Jefferson County, AL",2020.0,2021.0,906,31373000,817,35473000,89,-4100000
1167,2021,"Jefferson County, CO",2020.0,2021.0,97,3988000,107,7937000,-10,-3949000
1168,2021,"Jefferson County, KY",2020.0,2021.0,383,15342000,266,10945000,117,4397000
1169,2021,"Jefferson Parish, LA",2020.0,2021.0,64,1387000,40,895000,24,492000
1170,2021,"Johnson County, KS",2020.0,2021.0,49,2564000,40,6145000,9,-3581000
1171,2021,"Kent County, MI",2020.0,2021.0,53,2230000,43,2540000,10,-310000
1172,2021,"King County, WA",2020.0,2021.0,904,76411000,862,62009000,42,14402000
1173,2021,"Kings County, NY",2020.0,2021.0,2201,94743000,641,25770000,1560,68973000
1174,2021,"Knox County, TN",2020.0,2021.0,313,11888000,338,21496000,-25,-9608000
1175,2021,"Lake County, FL",2020.0,2021.0,96,3091000,93,4534000,3,-1443000
1176,2021,"Lake County, IL",2020.0,2021.0,121,9027000,31,1766000,90,7261000
1177,2021,"Lamar County, GA",2020.0,2021.0,69,1800000,411,12467000,-342,-10667000
1178,2021,"Lee County, AL",2020.0,2021.0,282,9474000,292,11512000,-10,-2038000
1179,2021,"Lee County, FL",2020.0,2021.0,468,21470000,437,30790000,31,-9320000
1180,2021,"Leon County, FL",2020.0,2021.0,528,16695000,357,11824000,171,4871000
1181,2021,"Lexington County, SC",2020.0,2021.0,101,4026000,87,3417000,14,609000
1182,2021,"Liberty County, GA",2020.0,2021.0,140,2631000,148,2714000,-8,-83000
1183,2021,"Los Angeles County, CA",2020.0,2021.0,3723,183231000,1755,93588000,1968,89643000
1184,2021,"Loudoun County, VA",2020.0,2021.0,134,8600000,163,6917000,-29,1683000
1185,2021,"Lowndes County, GA",2020.0,2021.0,402,8886000,297,6190000,105,2696000
1186,2021,"Lumpkin County, GA",2020.0,2021.0,271,7410000,587,23516000,-316,-16106000
1187,2021,"Madison County, AL",2020.0,2021.0,316,13467000,406,14316000,-90,-849000
1188,2021,"Madison County, GA",2020.0,2021.0,43,1029000,98,3795000,-55,-2766000
1189,2021,"Manatee County, FL",2020.0,2021.0,176,7994000,358,38039000,-182,-30045000
1190,2021,"Maricopa County, AZ",2020.0,2021.0,1316,53672000,1117,56668000,199,-2996000
1191,2021,"Marion County, FL",2020.0,2021.0,95,2126000,139,5166000,-44,-3040000
1192,2021,"Marion County, IN",2020.0,2021.0,569,18777000,328,7416000,241,11361000
1193,2021,"Mecklenburg County, NC",2020.0,2021.0,1457,71704000,1301,91122000,156,-19418000
1194,2021,"Mercer County, NJ",2020.0,2021.0,64,2785000,37,2391000,27,394000
1195,2021,"Meriwether County, GA",2020.0,2021.0,40,1300000,52,3365000,-12,-2065000
1196,2021,"Miami, Dade County",2020.0,2021.0,2459,81673000,1383,95975000,1076,-14302000
1197,2021,"Middlesex County, MA",2020.0,2021.0,583,35956000,388,21712000,195,14244000
1198,2021,"Middlesex County, NJ",2020.0,2021.0,301,12221000,162,6594000,139,5627000
1199,2021,"Milwaukee County, WI",2020.0,2021.0,438,12254000,190,4473000,248,7781000
1200,2021,"Mobile County, AL",2020.0,2021.0,334,6518000,251,8413000,83,-1895000
1201,2021,"Monroe County, GA",2020.0,2021.0,57,1249000,285,9179000,-228,-7930000
1202,2021,"Monroe County, NY",2020.0,2021.0,162,4557000,85,3048000,77,1509000
1203,2021,"Montgomery County, AL",2020.0,2021.0,536,17242000,343,9180000,193,8062000
1204,2021,"Montgomery County, MD",2020.0,2021.0,585,28920000,373,17659000,212,11261000
1205,2021,"Montgomery County, OH",2020.0,2021.0,51,1265000,44,1412000,7,-147000
1206,2021,"Montgomery County, PA",2020.0,2021.0,80,4870000,61,3923000,19,947000
1207,2021,"Montgomery County, TN",2020.0,2021.0,86,2444000,95,2062000,-9,382000
1208,2021,"Multnomah County, OR",2020.0,2021.0,111,6135000,149,8661000,-38,-2526000
1209,2021,"Muscogee County, GA",2020.0,2021.0,1071,26313000,813,18413000,258,7900000
1210,2021,"Nassau County, NY",2020.0,2021.0,390,15827000,100,3342000,290,12485000
1211,2021,"New Castle County, DE",2020.0,2021.0,92,4007000,54,2132000,38,1875000
1212,2021,"New Hanover County, NC",2020.0,2021.0,41,1698000,55,4480000,-14,-2782000
1213,2021,"New Haven County, CT",2020.0,2021.0,222,8664000,115,4798000,107,3866000
1214,2021,"New York County, NY",2020.0,2021.0,1287,118480000,733,57409000,554,61071000
1215,2021,"Newton County, GA",2020.0,2021.0,3954,77508000,5773,118824000,-1819,-41316000
1216,2021,"Norfolk County, MA",2020.0,2021.0,131,7731000,85,5885000,46,1846000
1217,2021,"Norfolk city, VA",2020.0,2021.0,165,9496000,105,2521000,60,6975000
1218,2021,"Oakland County, MI",2020.0,2021.0,428,18070000,264,19181000,164,-1111000
1219,2021,"Oconee County, GA",2020.0,2021.0,149,6987000,438,25926000,-289,-18939000
1220,2021,"Okaloosa County, FL",2020.0,2021.0,98,4336000,88,5496000,10,-1160000
1221,2021,"Oklahoma County, OK",2020.0,2021.0,114,3065000,87,2616000,27,449000
1222,2021,"Onslow County, NC",2020.0,2021.0,46,908000,38,1055000,8,-147000
1223,2021,"Orange County, CA",2020.0,2021.0,661,41158000,480,28103000,181,13055000
1224,2021,"Orange County, FL",2020.0,2021.0,1884,63968000,1376,49624000,508,14344000
1225,2021,"Orange County, NC",2020.0,2021.0,66,3762000,71,4238000,-5,-476000
1226,2021,"Orleans Parish, LA",2020.0,2021.0,293,8695000,243,9557000,50,-862000
1227,2021,"Osceola County, FL",2020.0,2021.0,153,3965000,214,7038000,-61,-3073000
1228,2021,"Palm Beach County, FL",2020.0,2021.0,1384,50729000,1033,85895000,351,-35166000
1229,2021,"Pasco County, FL",2020.0,2021.0,179,6946000,311,14515000,-132,-7569000
1230,2021,"Paulding County, GA",2020.0,2021.0,5507,153160000,9309,251978000,-3802,-98818000
1231,2021,"Philadelphia County, PA",2020.0,2021.0,772,32918000,385,17399000,387,15519000
1232,2021,"Pickens County, GA",2020.0,2021.0,760,25910000,1327,63028000,-567,-37118000
1233,2021,"Pierce County, WA",2020.0,2021.0,132,5298000,163,6259000,-31,-961000
1234,2021,"Pike County, GA",2020.0,2021.0,61,1037000,305,9970000,-244,-8933000
1235,2021,"Pima County, AZ",2020.0,2021.0,81,4775000,104,5687000,-23,-912000
1236,2021,"Pinellas County, FL",2020.0,2021.0,564,26750000,884,77779000,-320,-51029000
1237,2021,"Polk County, FL",2020.0,2021.0,329,7609000,418,10972000,-89,-3363000
1238,2021,"Polk County, GA",2020.0,2021.0,66,1833000,165,4556000,-99,-2723000
1239,2021,"Prince George's County, MD",2020.0,2021.0,560,19753000,279,6988000,281,12765000
1240,2021,"Prince William County, VA",2020.0,2021.0,69,3219000,61,2239000,8,980000
1241,2021,"Pulaski County, AR",2020.0,2021.0,82,2885000,44,1579000,38,1306000
1242,2021,"Putnam County, GA",2020.0,2021.0,38,2470000,66,7739000,-28,-5269000
1243,2021,"Queens County, NY",2020.0,2021.0,1510,51413000,353,9827000,1157,41586000
1244,2021,"Richland County, SC",2020.0,2021.0,476,16198000,371,10326000,105,5872000
1245,2021,"Richmond County, GA",2020.0,2021.0,752,18546000,686,16425000,66,2121000
1246,2021,"Richmond city, VA",2020.0,2021.0,103,4980000,54,3240000,49,1740000
1247,2021,"Riverside County, CA",2020.0,2021.0,338,15541000,238,11052000,100,4489000
1248,2021,"Rutherford County, TN",2020.0,2021.0,179,4587000,221,7142000,-42,-2555000
1249,2021,"Sacramento County, CA",2020.0,2021.0,224,6482000,130,3953000,94,2529000
1250,2021,"Salt Lake County, UT",2020.0,2021.0,248,9832000,272,17174000,-24,-7342000
1251,2021,"San Bernardino County, CA",2020.0,2021.0,267,7609000,170,4200000,97,3409000
1252,2021,"San Diego County, CA",2020.0,2021.0,778,34673000,605,29611000,173,5062000
1253,2021,"San Francisco County, CA",2020.0,2021.0,336,76793000,248,27732000,88,49061000
1254,2021,"San Mateo County, CA",2020.0,2021.0,111,13246000,91,7104000,20,6142000
1255,2021,"Santa Clara County, CA",2020.0,2021.0,619,66092000,383,26345000,236,39747000
1256,2021,"Sarasota County, FL",2020.0,2021.0,217,14928000,401,40553000,-184,-25625000
1257,2021,"Seminole County, FL",2020.0,2021.0,317,11269000,311,13150000,6,-1881000
1258,2021,"Shelby County, AL",2020.0,2021.0,178,7459000,175,8709000,3,-1250000
1259,2021,"Shelby County, TN",2020.0,2021.0,842,28611000,479,14891000,363,13720000
1260,2021,"Snohomish County, WA",2020.0,2021.0,107,5474000,90,3807000,17,1667000
1261,2021,"Somerset County, NJ",2020.0,2021.0,40,2496000,34,1578000,6,918000
1262,2021,"Spalding County, GA",2020.0,2021.0,1432,28781000,2489,63660000,-1057,-34879000
1263,2021,"Spartanburg County, SC",2020.0,2021.0,95,2711000,117,5633000,-22,-2922000
1264,2021,"St. Johns County, FL",2020.0,2021.0,170,8629000,396,62204000,-226,-53575000
1265,2021,"St. Louis County, MO",2020.0,2021.0,485,24414000,232,9903000,253,14511000
1266,2021,"St. Louis city, MO",2020.0,2021.0,133,5882000,95,3615000,38,2267000
1267,2021,"St. Lucie County, FL",2020.0,2021.0,100,2718000,98,5438000,2,-2720000
1268,2021,"Stephens County, GA",2020.0,2021.0,45,877000,104,4445000,-59,-3568000
1269,2021,"Suffolk County, MA",2020.0,2021.0,447,26968000,241,16649000,206,10319000
1270,2021,"Suffolk County, NY",2020.0,2021.0,333,11477000,75,3690000,258,7787000
1271,2021,"Tarrant County, TX",2020.0,2021.0,518,21514000,570,25215000,-52,-3701000
1272,2021,"Travis County, TX",2020.0,2021.0,557,31346000,515,35857000,42,-4511000
1273,2021,"Troup County, GA",2020.0,2021.0,336,7485000,401,12318000,-65,-4833000
1274,2021,"Tuscaloosa County, AL",2020.0,2021.0,42,1062000,40,1491000,2,-429000
1275,2021,"Union County, NJ",2020.0,2021.0,75,2890000,32,2140000,43,750000
1276,2021,"Upson County, GA",2020.0,2021.0,72,1880000,172,4470000,-100,-2590000
1277,2021,"Virginia Beach city, VA",2020.0,2021.0,244,15200000,133,5270000,111,9930000
1278,2021,"Volusia County, FL",2020.0,2021.0,218,7448000,339,18896000,-121,-11448000
1279,2021,"Wake County, NC",2020.0,2021.0,835,38409000,808,40206000,27,-1797000
1280,2021,"Walton County, FL",2020.0,2021.0,58,9723000,227,99456000,-169,-89733000
1281,2021,"Walton County, GA",2020.0,2021.0,1848,51637000,4571,143339000,-2723,-91702000
1282,2021,"Washington County, OR",2020.0,2021.0,49,3027000,41,1500000,8,1527000
1283,2021,"Washtenaw County, MI",2020.0,2021.0,123,6738000,50,2690000,73,4048000
1284,2021,"Wayne County, MI",2020.0,2021.0,692,19498000,522,9828000,170,9670000
1285,2021,"Westchester County, NY",2020.0,2021.0,230,17850000,82,4503000,148,13347000
1286,2021,"White County, GA",2020.0,2021.0,43,1555000,147,6491000,-104,-4936000
1287,2021,"Whitfield County, GA",2020.0,2021.0,98,3071000,93,2994000,5,77000
1288,2021,"Williamson County, TN",2020.0,2021.0,117,7466000,150,11446000,-33,-3980000
1289,2021,"Williamson County, TX",2020.0,2021.0,32,1718000,80,6040000,-48,-4322000
1290,2021,"York County, SC",2020.0,2021.0,73,3101000,111,4697000,-38,-1596000
